2017-12-08 00:01:59.771,100.01,1,100.01,1,100.01,2
2017-12-08 00:02:54.419,100.01,2,100.01,1,100.01,2
2017-12-08 00:03:13.554,100.02,3,100.02,1,100.02,1
2017-12-08 00:03:46.939,100.03,2,100.03,3,100.03,3
2017-12-08 00:04:22.816,100.02,3,100.02,3,100.02,2
2017-12-08 00:06:13.344,100.00,3,100.00,3,100.00,1
2017-12-08 00:06:15.387,100.00,3,100.00,1,100.00,2
2017-12-08 00:07:07.140,100.01,3,100.01,2,100.01,1
2017-12-08 00:07:13.515,100.01,2,100.01,3,100.01,2
2017-12-08 00:10:58.563,99.97,3,99.97,1,99.97,3
2017-12-08 00:12:19.563,99.98,1,99.98,3,99.98,2
2017-12-08 00:12:46.315,99.99,1,99.99,1,99.99,2
2017-12-08 00:17:00.783,99.96,3,99.96,1,99.96,2
2017-12-08 00:19:54.662,99.98,1,99.98,3,99.98,1
2017-12-08 00:24:24.348,99.94,3,99.94,2,99.94,3
2017-12-08 00:26:08.002,99.95,2,99.95,1,99.95,2
2017-12-08 00:28:32.406,99.94,1,99.94,3,99.94,3
2017-12-08 00:29:59.550,99.94,2,99.94,2,99.94,1
2017-12-08 00:30:49.976,99.95,2,99.95,1,99.95,2
2017-12-08 00:32:44.018,99.95,2,99.95,3,99.95,1
2017-12-08 00:35:58.076,99.94,3,99.94,2,99.94,1
2017-12-08 00:37:15.774,99.94,2,99.94,3,99.94,1
2017-12-08 00:38:35.092,99.93,1,99.93,3,99.93,1
2017-12-08 00:39:53.789,99.94,3,99.94,3,99.94,2
2017-12-08 00:41:12.436,99.96,3,99.96,2,99.96,1
2017-12-08 00:49:01.996,99.90,2,99.90,3,99.90,2
2017-12-08 00:53:27.316,99.90,3,99.90,3,99.90,3
2017-12-08 00:54:39.297,99.88,3,99.88,3,99.88,3
2017-12-08 00:56:19.139,99.88,3,99.88,3,99.88,2
2017-12-08 00:59:35.582,99.87,3,99.87,1,99.87,3
2017-12-08 01:00:11.068,99.87,2,99.87,2,99.87,1
2017-12-08 01:01:47.136,99.88,2,99.88,3,99.88,1
2017-12-08 01:04:42.181,99.85,3,99.85,1,99.85,3
2017-12-08 01:05:01.164,99.85,1,99.85,2,99.85,1
2017-12-08 01:07:06.622,99.88,3,99.88,1,99.88,2
2017-12-08 01:07:07.849,99.87,3,99.87,2,99.87,2
2017-12-08 01:08:23.579,99.90,3,99.90,3,99.90,2
2017-12-08 01:08:36.476,99.90,1,99.90,1,99.90,3
2017-12-08 01:09:40.618,99.92,3,99.92,3,99.92,1
2017-12-08 01:10:52.762,99.91,2,99.91,2,99.91,3
2017-12-08 01:11:11.428,99.92,2,99.92,3,99.92,3
2017-12-08 01:11:26.255,99.93,1,99.93,1,99.93,1
2017-12-08 01:16:20.068,99.92,2,99.92,2,99.92,3
2017-12-08 01:19:41.321,99.89,3,99.89,2,99.89,2
2017-12-08 01:20:45.993,99.89,2,99.89,2,99.89,1
2017-12-08 01:28:12.663,99.85,1,99.85,3,99.85,1
2017-12-08 01:29:12.303,99.84,1,99.84,1,99.84,2
2017-12-08 01:29:31.110,99.84,2,99.84,2,99.84,2
2017-12-08 01:30:21.858,99.85,2,99.85,1,99.85,1
2017-12-08 01:30:28.274,99.85,2,99.85,2,99.85,1
2017-12-08 01:30:38.362,99.85,2,99.85,1,99.85,2
2017-12-08 01:33:32.344,99.86,2,99.86,1,99.86,3
2017-12-08 01:33:52.665,99.86,2,99.86,1,99.86,2
2017-12-08 01:36:11.488,99.87,2,99.87,1,99.87,3
2017-12-08 01:40:57.116,99.89,2,99.89,1,99.89,1
2017-12-08 01:41:06.731,99.89,2,99.89,2,99.89,1
2017-12-08 01:41:07.941,99.89,1,99.89,3,99.89,3
2017-12-08 01:47:53.709,99.89,1,99.89,2,99.89,2
2017-12-08 01:49:36.820,99.88,2,99.88,3,99.88,1
2017-12-08 01:50:05.202,99.89,2,99.89,2,99.89,2
2017-12-08 01:53:37.600,99.89,2,99.89,3,99.89,1
2017-12-08 01:54:53.681,99.88,1,99.88,3,99.88,1
2017-12-08 01:54:55.661,99.88,2,99.88,3,99.88,1
2017-12-08 01:56:14.171,99.85,3,99.85,2,99.85,3
2017-12-08 01:57:21.756,99.83,3,99.83,3,99.83,2
2017-12-08 01:57:50.604,99.83,2,99.83,1,99.83,1
2017-12-08 01:59:37.185,99.82,1,99.82,2,99.82,1
2017-12-08 02:03:20.263,99.80,1,99.80,2,99.80,3
2017-12-08 02:04:25.537,99.81,2,99.81,2,99.81,1
2017-12-08 02:05:07.716,99.81,3,99.81,2,99.81,2
2017-12-08 02:07:45.836,99.84,1,99.84,1,99.84,2
2017-12-08 02:10:25.758,99.82,3,99.82,1,99.82,1
2017-12-08 02:11:36.044,99.82,3,99.82,1,99.82,3
2017-12-08 02:12:15.684,99.83,3,99.83,3,99.83,3
2017-12-08 02:12:38.841,99.82,1,99.82,2,99.82,1
2017-12-08 02:14:26.840,99.84,2,99.84,3,99.84,3
2017-12-08 02:20:43.403,99.84,1,99.84,1,99.84,2
2017-12-08 02:22:32.169,99.84,2,99.84,2,99.84,2
2017-12-08 02:24:51.495,99.83,1,99.83,2,99.83,2
2017-12-08 02:30:17.044,99.84,1,99.84,1,99.84,2
2017-12-08 02:30:39.271,99.84,3,99.84,2,99.84,2
2017-12-08 02:30:50.424,99.83,2,99.83,2,99.83,1
2017-12-08 02:34:40.427,99.81,1,99.81,3,99.81,2
2017-12-08 02:35:11.780,99.80,2,99.80,1,99.80,3
2017-12-08 02:35:24.946,99.80,2,99.80,1,99.80,2
2017-12-08 02:35:43.000,99.80,2,99.80,3,99.80,1
2017-12-08 02:36:11.947,99.80,3,99.80,3,99.80,1
2017-12-08 02:36:18.403,99.80,3,99.80,2,99.80,2
2017-12-08 02:37:37.909,99.77,2,99.77,3,99.77,2
2017-12-08 02:40:38.992,99.78,1,99.78,1,99.78,2
2017-12-08 02:44:46.560,99.79,3,99.79,2,99.79,3
2017-12-08 02:47:13.330,99.77,3,99.77,2,99.77,2
2017-12-08 02:48:10.189,99.77,2,99.77,3,99.77,2
2017-12-08 02:50:13.361,99.77,2,99.77,3,99.77,1
2017-12-08 02:50:44.216,99.77,3,99.77,1,99.77,1
2017-12-08 02:51:18.081,99.76,2,99.76,2,99.76,2
2017-12-08 02:54:09.574,99.73,1,99.73,2,99.73,2
2017-12-08 02:55:09.244,99.72,1,99.72,2,99.72,2
2017-12-08 03:00:33.058,99.71,1,99.71,2,99.71,2
2017-12-08 03:01:04.802,99.71,2,99.71,1,99.71,2
2017-12-08 03:02:34.387,99.68,1,99.68,1,99.68,2
2017-12-08 03:03:56.807,99.68,3,99.68,3,99.68,1
2017-12-08 03:05:14.285,99.67,2,99.67,3,99.67,2
2017-12-08 03:13:03.566,99.65,3,99.65,1,99.65,3
2017-12-08 03:14:06.653,99.65,3,99.65,1,99.65,1
2017-12-08 03:14:25.961,99.66,3,99.66,1,99.66,1
2017-12-08 03:15:17.048,99.67,1,99.67,3,99.67,1
2017-12-08 03:16:42.815,99.68,2,99.68,3,99.68,2
2017-12-08 03:17:03.170,99.68,1,99.68,3,99.68,1
2017-12-08 03:18:43.970,99.67,3,99.67,2,99.67,3
2017-12-08 03:19:53.423,99.64,3,99.64,3,99.64,2
2017-12-08 03:21:13.798,99.64,2,99.64,3,99.64,1
2017-12-08 03:23:03.344,99.64,3,99.64,2,99.64,2
2017-12-08 03:24:35.783,99.64,2,99.64,2,99.64,2
2017-12-08 03:26:34.579,99.62,1,99.62,2,99.62,1
2017-12-08 03:29:39.612,99.60,2,99.60,1,99.60,1
2017-12-08 03:29:44.930,99.60,2,99.60,3,99.60,2
2017-12-08 03:34:59.662,99.61,1,99.61,2,99.61,3
2017-12-08 03:38:38.359,99.65,2,99.65,3,99.65,2
2017-12-08 03:40:03.959,99.62,2,99.62,3,99.62,2
2017-12-08 03:45:09.514,99.59,3,99.59,1,99.59,3
2017-12-08 03:46:02.523,99.59,2,99.59,3,99.59,3
2017-12-08 03:49:44.924,99.58,2,99.58,3,99.58,2
2017-12-08 04:00:35.428,99.62,1,99.62,3,99.62,3
2017-12-08 04:01:36.733,99.62,1,99.62,3,99.62,3
2017-12-08 04:02:13.220,99.62,3,99.62,3,99.62,1
2017-12-08 04:06:38.745,99.64,2,99.64,1,99.64,1
2017-12-08 04:08:56.373,99.62,1,99.62,3,99.62,3
2017-12-08 04:09:07.814,99.63,1,99.63,2,99.63,3
2017-12-08 04:13:24.472,99.62,2,99.62,2,99.62,2
2017-12-08 04:13:44.012,99.61,2,99.61,2,99.61,3
2017-12-08 04:14:34.928,99.59,3,99.59,1,99.59,3
2017-12-08 04:16:23.405,99.61,1,99.61,3,99.61,1
2017-12-08 04:17:41.545,99.61,1,99.61,3,99.61,2
2017-12-08 04:18:47.164,99.60,3,99.60,2,99.60,1
2017-12-08 04:19:27.321,99.60,1,99.60,1,99.60,1
2017-12-08 04:20:23.639,99.59,2,99.59,1,99.59,2
2017-12-08 04:23:34.689,99.61,1,99.61,2,99.61,3
2017-12-08 04:25:01.227,99.61,3,99.61,1,99.61,3
2017-12-08 04:27:22.384,99.63,2,99.63,3,99.63,2
2017-12-08 04:28:19.429,99.64,1,99.64,1,99.64,3
2017-12-08 04:28:26.841,99.64,1,99.64,2,99.64,2
2017-12-08 04:29:14.738,99.63,2,99.63,2,99.63,3
2017-12-08 04:29:19.719,99.63,1,99.63,1,99.63,1
2017-12-08 04:30:32.482,99.65,3,99.65,2,99.65,2
2017-12-08 04:30:45.288,99.65,2,99.65,2,99.65,3
2017-12-08 04:33:58.001,99.65,2,99.65,3,99.65,2
2017-12-08 04:34:51.793,99.65,3,99.65,3,99.65,2
2017-12-08 04:36:48.249,99.66,1,99.66,2,99.66,2
2017-12-08 04:38:02.103,99.66,2,99.66,3,99.66,3
2017-12-08 04:39:58.794,99.65,2,99.65,1,99.65,2
2017-12-08 04:41:03.958,99.67,3,99.67,2,99.67,1
2017-12-08 04:42:17.442,99.65,2,99.65,3,99.65,1
2017-12-08 04:46:15.174,99.67,3,99.67,3,99.67,2
2017-12-08 04:50:38.061,99.70,3,99.70,1,99.70,2
2017-12-08 04:50:53.581,99.71,3,99.71,3,99.71,2
2017-12-08 04:54:45.754,99.77,3,99.77,1,99.77,2
2017-12-08 04:54:46.711,99.77,3,99.77,2,99.77,3
2017-12-08 04:56:59.139,99.79,1,99.79,2,99.79,2
2017-12-08 04:57:54.326,99.79,1,99.79,3,99.79,3
2017-12-08 04:59:21.690,99.79,3,99.79,2,99.79,1
2017-12-08 05:01:58.713,99.77,2,99.77,2,99.77,3
2017-12-08 05:03:02.900,99.76,3,99.76,3,99.76,2
2017-12-08 05:07:27.802,99.79,2,99.79,2,99.79,2
2017-12-08 05:10:02.612,99.81,2,99.81,2,99.81,1
