2017-12-08 00:00:10.781,99.99,2,99.99,2,99.99,1
2017-12-08 00:01:10.200,100.01,3,100.01,1,100.01,1
2017-12-08 00:03:05.099,100.00,1,100.00,1,100.00,1
2017-12-08 00:03:47.440,100.01,1,100.01,3,100.01,2
2017-12-08 00:05:24.178,100.00,2,100.00,3,100.00,3
2017-12-08 00:07:10.526,99.98,1,99.98,1,99.98,3
2017-12-08 00:08:42.163,99.97,1,99.97,1,99.97,3
2017-12-08 00:09:28.729,99.98,2,99.98,3,99.98,1
2017-12-08 00:09:46.539,99.98,1,99.98,2,99.98,1
2017-12-08 00:14:24.766,100.01,2,100.01,3,100.01,1
2017-12-08 00:15:08.909,100.02,2,100.02,1,100.02,2
2017-12-08 00:16:05.156,100.02,2,100.02,1,100.02,1
2017-12-08 00:17:28.053,100.02,2,100.02,3,100.02,2
2017-12-08 00:18:20.908,100.03,1,100.03,1,100.03,2
2017-12-08 00:18:54.289,100.03,3,100.03,3,100.03,1
2017-12-08 00:21:42.750,100.00,1,100.00,1,100.00,3
2017-12-08 00:22:41.345,99.99,1,99.99,1,99.99,2
2017-12-08 00:22:52.812,99.99,3,99.99,2,99.99,2
2017-12-08 00:23:37.580,100.00,2,100.00,1,100.00,3
2017-12-08 00:23:41.323,100.00,2,100.00,3,100.00,1
2017-12-08 00:26:34.986,99.97,1,99.97,2,99.97,3
2017-12-08 00:34:04.066,99.98,3,99.98,1,99.98,1
2017-12-08 00:34:34.076,99.97,2,99.97,1,99.97,2
2017-12-08 00:35:34.926,99.96,1,99.96,1,99.96,2
2017-12-08 00:36:00.612,99.96,3,99.96,1,99.96,1
2017-12-08 00:36:54.072,99.96,2,99.96,3,99.96,3
2017-12-08 00:37:45.649,99.95,1,99.95,1,99.95,2
2017-12-08 00:37:58.963,99.96,2,99.96,1,99.96,2
2017-12-08 00:40:07.782,99.98,2,99.98,2,99.98,3
2017-12-08 00:40:32.222,99.98,3,99.98,2,99.98,2
2017-12-08 00:40:38.643,99.98,3,99.98,2,99.98,1
2017-12-08 00:40:39.636,99.98,2,99.98,1,99.98,1
2017-12-08 00:41:33.601,99.99,3,99.99,3,99.99,1
2017-12-08 00:44:43.529,99.96,3,99.96,3,99.96,2
2017-12-08 00:46:50.831,99.96,1,99.96,3,99.96,1
2017-12-08 00:47:53.275,99.97,1,99.97,2,99.97,1
2017-12-08 00:49:58.549,99.98,3,99.98,3,99.98,3
2017-12-08 00:51:28.705,99.98,1,99.98,1,99.98,2
2017-12-08 00:54:13.803,99.97,3,99.97,2,99.97,2
2017-12-08 00:54:21.387,99.97,1,99.97,3,99.97,1
2017-12-08 00:56:15.077,99.99,3,99.99,2,99.99,2
2017-12-08 00:57:23.246,99.99,1,99.99,3,99.99,1
2017-12-08 00:59:53.789,99.98,1,99.98,3,99.98,1
2017-12-08 01:01:05.804,99.98,1,99.98,1,99.98,2
2017-12-08 01:01:37.173,99.98,2,99.98,3,99.98,2
2017-12-08 01:02:30.864,99.97,3,99.97,3,99.97,3
2017-12-08 01:06:07.577,99.99,2,99.99,1,99.99,2
2017-12-08 01:06:14.859,99.99,2,99.99,1,99.99,1
2017-12-08 01:06:48.335,99.98,1,99.98,1,99.98,1
2017-12-08 01:08:12.869,99.98,3,99.98,2,99.98,1
2017-12-08 01:08:43.936,99.98,3,99.98,2,99.98,3
2017-12-08 01:09:43.706,99.97,2,99.97,1,99.97,3
2017-12-08 01:10:18.193,99.96,1,99.96,3,99.96,3
2017-12-08 01:11:55.912,99.96,1,99.96,1,99.96,1
